timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1,54478E+12;2122;Get Página Inicial-5;200;OK;Thread Group 1-144;text;true;;5760;466;200;200;https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.3.0/css/font-awesome.min.css;2122;0;1743
1,54478E+12;1592;Get Página Inicial-6;200;OK;Thread Group 1-144;text;true;;33647;449;200;200;https://homologacao.ufms.br/siscad/js/vendor/jquery-1.11.3.min.js;1526;0;1273
1,54478E+12;134;Get Página Inicial-7;200;OK;Thread Group 1-144;text;true;;9904;445;200;200;https://homologacao.ufms.br/siscad/js/vendor/bootstrap.min.js;134;0;0
1,54478E+12;4;Get Página Inicial-8;200;OK;Thread Group 1-144;text;true;;3118;432;200;200;https://homologacao.ufms.br/siscad/js/wow.min.js;3;0;0
1,54478E+12;2;Get Página Inicial-9;200;OK;Thread Group 1-144;text;true;;766;430;200;200;https://homologacao.ufms.br/siscad/js/login.js;2;0;0
1,54478E+12;2;Get Página Inicial-10;200;OK;Thread Group 1-144;text;true;;2859;437;200;200;https://homologacao.ufms.br/siscad/js/build/vendor.js;2;0;0
1,54478E+12;1851;Get Página Inicial-11;200;OK;Thread Group 1-144;text;true;;854;418;200;200;https://cdn.ufms.br/homologacao.js;1851;0;1729
1,54478E+12;2544;Get Página Inicial-12;200;OK;Thread Group 1-144;text;true;;33221;440;200;200;https://www.googletagmanager.com/gtag/js?id=UA-1179462-5;2540;0;2152
1,54478E+12;2358;Get Página Inicial-13;200;OK;Thread Group 1-144;bin;true;;22976;432;200;200;https://homologacao.ufms.br/siscad/img/logo2.png;2340;0;2172
1,54478E+12;24680;Get Página Inicial;200;OK;Thread Group 1-141;text;true;;144976;6622;200;200;https://homologacao.ufms.br/siscad/;6190;0;6067
1,54478E+12;6191;Get Página Inicial-0;200;OK;Thread Group 1-141;text;true;;2880;419;200;200;https://homologacao.ufms.br/siscad/;6190;0;6067
1,54478E+12;424;Get Página Inicial-1;200;OK;Thread Group 1-141;text;true;;1175;498;200;200;https://fonts.googleapis.com/css?family=Lato:100italic,100,300italic,300,400italic,400,700italic,700,900italic,900;424;0;296
1,54478E+12;5020;Get Página Inicial-2;200;OK;Thread Group 1-141;text;true;;21883;886;200;200;https://homologacao.ufms.br/siscad/css/vendor/bootstrap.min.css;3959;0;3041
1,54478E+12;1972;Get Página Inicial-3;200;OK;Thread Group 1-141;text;true;;1681;436;200;200;https://homologacao.ufms.br/siscad/css/new_login.css;1972;0;1425
1,54478E+12;200;Get Página Inicial-4;200;OK;Thread Group 1-141;text;true;;4301;434;200;200;https://homologacao.ufms.br/siscad/css/animate.css;200;0;0
1,54478E+12;2101;Get Página Inicial-5;200;OK;Thread Group 1-141;text;true;;5760;466;200;200;https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.3.0/css/font-awesome.min.css;2101;0;1749
1,54478E+12;1613;Get Página Inicial-6;200;OK;Thread Group 1-141;text;true;;33647;449;200;200;https://homologacao.ufms.br/siscad/js/vendor/jquery-1.11.3.min.js;1547;0;1250
1,54478E+12;128;Get Página Inicial-7;200;OK;Thread Group 1-141;text;true;;9904;445;200;200;https://homologacao.ufms.br/siscad/js/vendor/bootstrap.min.js;127;0;0
1,54478E+12;3;Get Página Inicial-8;200;OK;Thread Group 1-141;text;true;;3118;432;200;200;https://homologacao.ufms.br/siscad/js/wow.min.js;3;0;0
1,54478E+12;3;Get Página Inicial-9;200;OK;Thread Group 1-141;text;true;;766;430;200;200;https://homologacao.ufms.br/siscad/js/login.js;3;0;0
1,54478E+12;2;Get Página Inicial-10;200;OK;Thread Group 1-141;text;true;;2859;437;200;200;https://homologacao.ufms.br/siscad/js/build/vendor.js;2;0;0
1,54478E+12;1865;Get Página Inicial-11;200;OK;Thread Group 1-141;text;true;;854;418;200;200;https://cdn.ufms.br/homologacao.js;1865;0;1750
1,54478E+12;2558;Get Página Inicial-12;200;OK;Thread Group 1-141;text;true;;33172;440;200;200;https://www.googletagmanager.com/gtag/js?id=UA-1179462-5;2554;0;2131
1,54478E+12;2605;Get Página Inicial-13;200;OK;Thread Group 1-141;bin;true;;22976;432;200;200;https://homologacao.ufms.br/siscad/img/logo2.png;2554;0;2352
1,54478E+12;25056;Get Página Inicial;200;OK;Thread Group 1-5;text;true;;144891;6622;200;200;https://homologacao.ufms.br/siscad/;7332;0;7217
1,54478E+12;7333;Get Página Inicial-0;200;OK;Thread Group 1-5;text;true;;2880;419;200;200;https://homologacao.ufms.br/siscad/;7332;0;7217
1,54478E+12;507;Get Página Inicial-1;200;OK;Thread Group 1-5;text;true;;1175;498;200;200;https://fonts.googleapis.com/css?family=Lato:100italic,100,300italic,300,400italic,400,700italic,700,900italic,900;507;0;382
1,54478E+12;4775;Get Página Inicial-2;200;OK;Thread Group 1-5;text;true;;21883;886;200;200;https://homologacao.ufms.br/siscad/css/vendor/bootstrap.min.css;3568;0;3196
1,54478E+12;1691;Get Página Inicial-3;200;OK;Thread Group 1-5;text;true;;1681;436;200;200;https://homologacao.ufms.br/siscad/css/new_login.css;1690;0;1346
1,54478E+12;209;Get Página Inicial-4;200;OK;Thread Group 1-5;text;true;;4301;434;200;200;https://homologacao.ufms.br/siscad/css/animate.css;208;0;0
